company,year,text_a,pena_n,label
2801,2016,"105年度營業結果銀行組織變化為強化組織運作,提升市場競爭力,本行將原隸屬於國內營運處之財富管理科,自105年4月1日獨立為財富管理處。本行基於降低營業稅負、配合政府政策、提高消費者權益保障等考量,以簡易合併方式將前子公司彰銀保代之壽險業務及彰銀保經之產險業務併入本行,由本行概括承受所有權利義務,自105年4月1日起設立保險代理人處,同時經營產、壽險代理業務。為強化組織功能並將債權管理業務事權集中,本行於105年7月25日調整催收單位組織架構,將原隸屬於區營運處之債權管理組,改隸屬於債權管理處。為加強推展有價證券承銷業務,於國內營運處證券科轄下分設承銷組及經紀組,分別統籌辦理本行有價證券承銷業務及證券經紀商營運管理業務。營業計畫及經營策略實施成果企業金融業務:開辦基金專戶借款、太陽光電設備設置專案貸款、機器設備升級貸款及機器設備輸出貸款等企業貸款及供應鏈應收帳款承購業務。個人金融業務:開辦購置綠能機車貸款、企業員工優選貸及FUND欣股舞貸好運等個人貸款。聯合貸款業務:105年國內營業單位完成之聯貸案共計106件,其中主辦案7件、共同主辦案42件及參貸案57件。存款業務:新增ATM現金跨行存款及無卡提款服務。信用卡業務:發行VISA無限卡及MasterCard世界卡,開辦HCE手機信用卡業務。新增以信用卡及Debit卡至公務機關繳款及提供信用卡作為電子發票載具之服務。舉辦新戶刷卡滿額最高送1,000元刷卡金、臺鐵5%現金回饋、頂好888百元大方送、指定影城天天6折、刷卡繳保費享回饋分期自由選、臺灣高鐵商務車廂升等及標準車廂購票折扣、彰銀珍饌餐廳優惠、網路購物分期優惠、百貨檔期滿額贈等各項行銷活動。外匯業務:本行各營業單位皆為外匯指定單位,其中70家為全功能外匯指定單位及116家為匯兌外匯指定單位。開辦外幣可轉讓定期存單及外幣清算交割銀行業務。信託業務:本行105年新上架國內基金114檔、國外基金80檔、外國債券23檔及境外ETF31檔;截至105年底止,總計銷售國內基金746檔、國外基金1,157檔、外國債券23檔及境外ETF31檔,提供客戶多元化投資選擇。新增募集保管2檔國內基金,本行國內基金保管規模在同業排行第6名。財富管理業務:採一般常規及理財專員分群雙軌訓練計畫,強化理財專員專業能力。105年舉辦8場主題式理財講座活動,提升客戶對本行之滿意度。電子金融業務:建置醫院專屬APP,結合掛號、繳費及領藥等功能,便利客戶即時查詢、繳費,及減少客戶等待時間。積極推廣WebATM業務,因WebATM具有低成本、高效益之收款優勢,可運用在各種行業(包括但不限於醫療及肉品拍賣市場),交易量持續成長。因應境內及跨境線上代收代付之需求,境內彰銀支付提供QRCode之O2O交易模式;跨境則與財付通公司合作,透過微信支付推出跨境O2O交易模式,提供正掃及反掃兩種收款模式。本行官方網站全新改版上線,可依使用者持有之裝置呈現最適之瀏覽效果,提供客戶全新使用體驗。資訊業務:本行資訊安全管理系統通過ISO27001:2013資訊安全複評認證。持續推動各項資訊系統建置及新興電子支付系統之開發。持續維護開發海外分行核心帳務系統及網路銀行,並改善中國大陸二代支付系統,建立中國大陸地區分行同地備援機制。風險管理:制定行業別授信限額管理準則,有效分散本行授信行業集中度,並加強對海外及中國大陸地區之授信風險管理。建置完成本行105年風險胃納聲明,俾使本行業務經營、管理活動與風險胃納指標一致,並符合金融監理及公司治理之規定。不良債權管理:本行105年12月底逾期放款金額為16億元,逾期放款比率為25%,呆帳覆蓋率為458%。國內分行遷址:完成內湖分行、思源分行遷址繼續營業,其中內湖分行為本行第一家數位分行。海外分行增設:籌設彰化商業銀行(中國)有限公司(以下簡稱:大陸子行),並於大陸子行轄下增設南京分行;及籌設緬甸仰光代表人辦事處、菲律賓馬尼拉分行、柬埔寨金邊子行,積極布局全球市場。獲獎表現:獲金融監督管理委員會(下稱金管會)評選為104年度辦理中小企業放款績效優等(第十期)。獲經濟部頒發104年度辦理信用保證融資業務績優金融機構信保夥伴獎及送保融資成長獎,暨表揚績優授信經理人。獲財金資訊股份有限公司頒發105年度電子金流業務本國銀行組最佳系統營運獎及最佳創新卓越獎。獲臺灣期貨交易所頒發第2屆期貨鑽石獎-人民幣匯率期貨造市績效鑽石獎。參與社會公益活動:捐款臺南市政府「臺南市政府社會局社會救助金專戶」,協助南臺灣震後相關賑災及重建工作。捐款臺東縣政府「臺東縣政府臺東縣社會救助金專戶」,協助該縣尼伯特颱風災後重建工作。捐助中華奧林匹克委員會2016里約奧運銀牌,銅牌激勵獎金,鼓勵我國選手締造佳績,為國爭光。捐助臺東縣體育會各項運動績優及具有潛力選手培訓計畫,扶植體育運動發展。贊助財團法人華山社會福利慈善事業基金會舉辦愛老人年菜愛團圓公益活動,並辦理志工活動,為獨居老人提供送餐、清掃及貼春聯等服務,以關懷弱勢老人。與財團法人台灣兒童暨家庭扶助基金會合作設立彰化銀行奮發向上助學金方案,協助在困境中仍好學不倦的國中及國小學子安心向學。捐助社團法人中華民國青澀芷蘭菁英培育發展協會國立高中清寒學生教育補助計畫,協助清寒家庭之弱勢高中學子安心向學。贊助工商時報舉辦首屆FinTech創意大賞企劃競賽,期能共同開創臺灣金融科技新紀元。贊助國立中山大學管理學院財務管理學系舉辦之第24屆證券暨金融市場理論與實務研討會。贊助遠見天下文化出版股份有限公司舉辦之第14屆華人企業領袖遠見高峰會活動。參與交通部觀光局認捐2016台灣燈會小提燈活動。企業社會責任方面:編製本行2015年企業社會責任報告書,獲得英國標準協會(BritishStandardsInstitute,簡稱BSI)認證,展現本行履行企業社會責任之成果。本行能源管理系統獲台灣檢驗科技股份有限公司(SocieteGeneraledeSurveillance,簡稱SGS)ISO50001:2011能源管理系統認證。預算執行存款營運量(不含郵匯局轉存款)為1,553,286,413仟元,達成預算目標之95%。放款營運量為1,347,855,030仟元,達成預算目標之67%。投資業務(有價證券)為310,753,535仟元,達成預算目標之119%。買賣外匯業務為122,587",0,N
2801,2016,"053仟美元,達成預算目標之46%。證券經紀業務量為62,237,009仟元,達成預算目標之40%。財富管理業務為69,081,454仟元,達成預算目標之87%。信託業務(保管)為130,408,600仟元,達成預算目標之35%。卡片業務(刷卡量)為16,221,641仟元,達成預算目標之121%。財務收支及獲利能力利息淨收益:21,726,769仟元。利息以外淨收益:9,281,712仟元。淨收益:31,008,481仟元。呆帳費用提存:1,138,044仟元。營業費用:15,787,396仟元。稅前淨利:14,083,041仟元。所得稅費用:1,997,069仟元。稅後淨利:12,085,972仟元。其他綜合損益:-1,077,343仟元。本期綜合損益總額:11,008,629仟元。每股稅後盈餘:35元。稅後淨利占平均資產總額比率(ROA)為62%。稅後淨利占平均股東權益比率(ROE)為05%。研究發展狀況積極研發數位金融服務並獲得專利:金融科技風潮席捲全球金融業,本行積極布局FinTech,研發申請相關專利,並應用相關科技,改善傳統業務之服務品質,強化金融服務效率,提升附加價值,以創造更優渥之利潤,充實本行數位金融競爭力。105年度共提出8項專利申請,目前已獲經濟部智慧財產局核准4項新型專利,包括網路銀行登入系統、電子支付交易安全系統、繳款系統及票據作業系統,全數投入金融服務之應用;另4項專利包括客戶開發系統、行銷系統、整合帳戶系統及傳真交易認證系統已進入審核程序。本行強化數位金融各項基礎建置工作:在行動通訊方面,運用行動通訊技術支援行動證券下單改版,個人網路銀行APP改版,行動支付(TSM及HCE),彰銀支付O2O及彰銀微信支付O2O等業務推展。在雲端服務方面,運用雲端技術支援各項金融科技業務推展,可降低相關系統建置成本。在大數據方面,已完成外部開放資料(OpenData)與內部資料倉儲(DataWarehouse)結合,106年將完成客戶於本行官方網站及個人網路銀行瀏覽記錄之蒐集,建置效能較佳之大數據處理平臺,逐步提升本行大數據功能,有效支援各項業務推展。在區塊鏈方面,本行受邀參加財金公司「金融區塊鏈研究暨應用發展委員會」,並自106年起針對企業金融相關業務進行區塊鏈技術實作。國內外經濟情勢分析及產業動態研究:全球金融市場瞬息萬變,為精準掌握各國政經情況與產業發展趨勢,本行設有專責單位持續進行國內外重要經濟情勢分析及產業動態研究,並加強重點產業概況之監控,及積極掌握經營環境關鍵轉折,定期透過視訊會議方式,將經濟與產業研究報告提供予各區營運處及各營業單位,俾利業務之推展。撰擬業務研究發展報告:本行針對當前業務經營與金融相關議題,經總行各處擬訂研究題目,由行員進行研究,撰擬業務研究發展報告,105年共計22篇,典藏於本行圖書室供本行員工隨時取閱,俾汲取新知,提升專業技能,促進本行業務之革新進步與發展。",0,N
2809,2016,"105年度營業結果105年度國內外金融環境及本行組織變化情形105年度國內外金融環境變化情形根據國際貨幣基金組織(IMF)發布之《世界經濟展望》報告來看,105年全球經濟成長率預估為1%,就各主要國家經濟情勢來看,美國表現依然相對穩健。105年美國失業率逐步下滑,顯示美國景氣呈現溫和復甦的情勢,歐元區寬鬆貨幣政策及歐元貶值帶動商品與服務輸出,但面對英國脫歐造成的不確定性,以及消費成長力道普遍不佳的情況下,亞洲發展中國家必須繼續轉向國內需求與拓展更多的新興市場貿易,方能持續帶動亞洲的經濟成長。至於中國方面,經濟成長仍然持續面對出口衰退、內需不振與產能過剩的問題。國內經濟方面,行政院主計處106年1月公布,105年全年經濟成長率為4%,較104年之93%,成長47個百分點。觀察國內第四季商品出口動能回升、工業生產持續成長,民間消費動能持續擴張,失業率為近16年同期最低,加上景氣燈號連續6個月呈綠燈,顯示國內景氣持續回溫。展望106年,在民間消費部分,可望維持一定水準;在固定資本形成方面,受國際經濟表現回溫、半導體廠商持續加碼,以及面板廠商看好換機商機等有利因素帶動下,民間投資成長率可望持續提高;在物價及貨幣政策方面,因原物料價格止跌回升,將讓物價漲幅高於105年。觀察國際預測機構對106年的全球經濟展望,全球經濟與貿易成長率皆可望優於105年。國際貨幣基金(IMF)預測106年全球經濟成長率為4%,主計總處預測台灣經濟成長率為92%",0,N
2809,2016,"惟仍有部分不確定因素將影響國、內外景氣。歐洲政經情勢不穩,如英國脫歐後續發展,加上今年是歐洲主要國家的政治選舉年,右派勢力抬頭恐產生新的風險。此外,川普上任後的政策不確定性、製造業回流美國、美中貿易關係、對於人民幣匯率操控問題、聯準會升息幅度與次數等亦牽動全球經濟,對於全年經濟情勢將投入更多不確定變數。本行組織變化情形105年1月18日為積極有效管理本行授信業務,提升本行授信業務人員職能及產能,成立「授信業務小組」。105年2月1日為藉由數位創意顛覆傳統業務思維,創造新的交易模式,將「數位服務部」及「業務部」合併,新增為「數位服務暨業務部」。營業計劃及經營策略實施成果項目105年度104年度台幣存款年平均餘額1,575億元1,456億元外幣存款年平均餘額195億元111億元台外幣放款年平均餘額1,248億元1,281億元理財手續費收入84億元32億元逾放比率02%03%呆帳覆蓋率6,645%5,179%資本適足率09%80%第一類資本比率44%30%預算執行情形項目實際數預算數達成率台幣存款年平均餘額1,575億元1,550億元139%外幣存款年平均餘額195億元198億元142%台外幣放款年平均餘額1,248億元1,215億元146%理財手續費收入84億元77億元143%財務收支及獲利能力分析稅前淨利稅後淨利每股稅後盈餘純益率(%)資產報酬率(%)淨值報酬率(%)80億元81億元17元54%99%61%研究發展狀況之檢討本行針對每日總體經濟、金融情勢與法令變化,設有專責部門負責蒐集與分析,以瞭解對於本行業務與發展之影響,並寄發給各位同仁參閱。另外,亦鼓勵同仁加強業務創新與研究,並主動提出各項改善方案,以順應市場發展與客戶需求。",0,N
2834,2016,"105年度(11-1營業結果—一—國內外金融環境回顧105年,由於105年上半年美國經濟成長不如預期,又歷經英國脫歐公投、美國大選及美國升息時程等議題紛擾,加上日本景氣依然疲弱,歐元區復甦緩慢,且中國經濟成長趨緩,以及全球金融市場波動等因素,105年全球經濟成長不如年初樂觀預期,復甦步調趨緩。根據環球透視機構(GlobalInsightInc.;簡稱GII)106年2月資料顯示,105年全球經濟成長率為5%,較105年1月預測下修3個百分點,且低於104年8%之成長率,顯示全球景氣雖持續復甦,惟經濟表現欲振乏力。行政院主計總處統計,105年我國經濟成長率50%,105年第一季由於全球經濟成長力道減弱,電子終端消費品需求不振,加上中國供應鏈在地化政策排擠效應,以及原油等原物料價格下跌,我國商品出口持續負成長,惟政府推動消費提振措施發酵,刺激民間消費,減緩經濟衰退幅度,我國經濟成長率僅小幅衰退23%。第二季我國民間消費溫和成長,加上半導體市況回溫,原料價格跌幅收斂,我國商品出口(按美元計價)減幅明顯縮小,倘以新臺幣計價且剔除物價因素,加計服務輸出後,商品及服務輸出實質轉為成長,經濟成長率由負轉正為13%。第三季全球景氣成長步調溫和,我國商品出口僅小幅成長,不過在內需方面,車市銷售續強,零售業需求增溫,拉升民間消費成長,且政府預算執行帶動政府消費增長,以及國內半導體業擴充先進製程投資,加上國內航空業擴充機隊,帶動民間投資成長,經濟成長率升至12%。第四季受惠原物料價格止跌回升,半導體需求強勁擴張,帶動出口增溫,且國內半導體業持續擴充先進製程,以及航空業擴編機隊,民間投資持續成長,經濟成長率升至88%。利率方面,105年上半年國內景氣復甦尚緩,通膨預期溫和,央行在3月及6月各調降政策利率125個百分點,共調降25個百分點,以促進經濟成長;匯率方面,雖然104年底美國啟動升息,致外資匯出,新臺幣對美元匯率一度走弱,不過在美國暫緩升息後,國際資金流入亞洲新興市場,105年上半年新臺幣對美元匯率小幅升值,由於105年上半年美國經濟成長不如預期,美國升息態度趨謹慎,加上外資持續匯入",1,Y
2834,2016,"第三季新臺幣相對美元持續升值,不過川普當選及伴隨美國升息,美元走揚,亞幣趨貶,105年底新臺幣對美元來到279元,較上年底升值44%,惟全年平均匯率為318元,較上年貶值30%。—二—銀行組織變化情形依本行「防制洗錢及打擊資恐委員會設置辦法」,增設「防制洗錢及打擊資恐委員會」。為因應2018年第4季亞太洗錢防制組織(APG)評鑑作業,及主管機關強化防制洗錢與打擊資助恐怖主義之要求,由法遵暨法務處洗錢防制科為專責單位運作防制洗錢及打擊資恐事宜。為明確釐清授信業務貸後管理之職責分工,以強化風險控管,將區營運處「貸後管理組」更名為「授信覆審組」,以符合實際。—三—營業計畫及經營策略實施成果在盈餘表現方面獲利能力與各項業務穩定成長,105年稅後淨利96億元(稅前淨利59億元),並辦理盈餘轉增資42億元,發放前(1年度股票股利每股50元及現金股利每股10元。在公司治理方面強化資訊揭露管道,提升公司治理透明度本行長期致力於提升公司治理,不僅連續七年榮獲證券暨期貨市場發展基金會第六至十二屆資訊揭露評鑑最高等級殊榮,且連續於台灣證券交易所舉辦第二屆公司治理評鑑中名列前百分之五。各投資人除可於公開資訊觀測站即時取得資訊外,於本行官方網站亦可同步獲得相關資訊,同時本行亦不定期發佈新聞稿,投資人可以多方管道知悉本行資訊。在核心業務方面:企業金融業務獲頒「菁業獎」肯定,配合信保基金業務績效穩定第一1榮獲台灣金融研訓院第八屆傑出金融業務「菁業獎」『最佳中小企業金融獎』項目之『優等』殊榮,彰顯中小企業專業銀行的形象。2協助中小企業融資服務績效良好,榮獲經濟部頒發辦理『中小企業信用保證融資業務績優銀行』之「信保夥伴獎」、「直保績優獎」、「協助青年創業相挺獎」、「中小企業創新發展相挺獎」等四大獎項。3榮獲金融監督管理委員會頒發「本國銀行加強辦理中小企業放款方案」(A組)、「獎勵本國銀行辦理創意產業放款方案」(A組)等二項「優等獎」,並獲頒『均衡區域發展特別獎』。4辦理中小企業貸款,移送財團法人中小企業信用保證基金保證總額及送保比率,位居全國第一名。外匯業務外匯業務穩定成長,持續提升外匯業務市占率1加強吸收外匯存款,擴大存款規模,105年度外匯存款累計平均餘額較104年度成長72%。2積極拓展進出口業務,提升外匯業務市占率,105年度出口押匯市占率由6%成長至12%;進口開狀市占率由36%成長至82%。財富管理業務財富管理業務手續費收入穩定成長1聚焦強化財富管理業務,積極拓展保險、基金手續費收入,藉以提升全行手續費收入,以增裕盈收、創造收益為優先重點。2積極推展理財聚焦專案,105年度財富管理業務手續費收入較104年度成長97%。在創新產品方面通過8案電子金融新型專利,持續開發創新電金業務,提供更便利服務1積極申請各項金融科技發明及新型專利,包含雙因素信物、HiBank數位銀行、醫療繳費系統、廟宇金流系統、智慧分行、多媒體數位內容等項目,已於105年底遞件申請23項金融專利,截至106年2月,已獲經濟部智慧財產局通知通過8案新型專利審查。2提供客戶兩岸電子商務金流服務,推出「跨境e匯通」服務。3提供客戶多元化繳費方式,客戶可以透過智慧型手機掃描信用卡帳單中QRCode,直接線上繳費。成立智慧型分行,提供創新服務模式1105年8月4日於復興分行成立智慧型分行,提供民眾五大便利服務,分別為預約取號、預約交易、SmartTable、自動存票機、ATM跨行存款等。2提供智慧櫃台(SmartTable)、線上預約填單及預約取號服務,以簡化櫃台作業,打造以客戶為中心的數位金融服務。開發符合社會趨勢潮流之商品,提供客戶多元服務1本行105年3月推出結合信託、房貸、年金保險之安養商品(安老快活專案),以拓展安養信託業務及滿足客戶信託理財需求,並辦理全省分區行員教育訓練,積極開發是項業務拓展。2配合政府鼓勵生育政策,特推出「添好孕」消費性貸款,俾期提升國人生育率。3開辦第三方支付價金信託,由第三方支付業者將其網路平台代收付服務所收受之信用卡交易款項交付本行信託",1,Y
2834,2016,"以保障網路交易價金安全。4105年1月與康和投顧簽訂銷售契約,銷售旗下豐收投資管理系列基金,以開發拓展OBU投資客群。5提供「數位存款帳戶(第二類)」業務,提升數位化服務功能。在擴大通路服務範疇方面增設紐約、東京與菲律賓分行,擴大海外布局,提升海外獲利106年2月27日美國紐約分行開業,擴大本行在美國營運據點,期以提昇本行經營效益。為擴大本行全球佈局並提昇本行海外獲利,於全球第五大金融中心-日本東京申設東京分行,105年1月4日獲金管會核准,並於105年10月14日進入日本金融廳預備審查階段,預計於106年9月底前開業。配合新南向政策,考量菲律賓近年經濟成長快速,且具有人口紅利優勢,評估於菲律賓申設馬尼拉分行,於105年7月15日將申設資料送金管會審查,另依其指示,陸續提供本行防制洗錢及打擊資恐相關資料,並委聘會計師事務所出具馬尼拉分行防制洗錢及法令遵循機制具體計畫意見,預計近日可獲金管會核准,以強化本行東南亞布局。在資訊作業方面積極辦理資訊升級作業,接軌國際標準,提供更安全與便利之交易服務1為符合國際組織安全性規範,積極辦理ATMEMV軟體升級與舊機汰換作業,預計106年12月底前完成EMV晶片化提升作業。2配合財金公司外幣結算系統(RTGS)多元需求,完成增辦「境內澳幣匯款服務」作業,達到大幅縮小境內澳幣匯款時間及當日到匯之目標。3推動跨國提款服務,依據財金公司開辦本國金融卡至港澳地區自動櫃員機提款及餘額查詢業務,完成提供客戶可於港澳地區自動櫃員機提款及餘額查詢之便捷服務。4依據中央銀行外匯資料處理系統架構更新計畫,完成辦理變更全行臨櫃及企業網銀使用之外匯申報系統連線作業方式,改採即時連線至中央銀行帳務主機進行外匯額度查詢及大額通報作業,以改善傳輸效率及簡化整合櫃員作業。持續推動電子金融業務,廣泛開發客群1推動電子金融業務績效卓越,榮獲財金資訊公司頒發「電子金流業務最佳創新卓越獎」。2提高臉書粉絲與本行專頁之互動及黏著度,設計相關活動,並搭配智慧分行及FACEBOOK實體及網路媒介,有效吸引各年齡層的行動及網路族群參與。在落實洗錢防制、內控、內稽及遵法作業方面:成立專責單位,延聘專業顧問,全力配合洗錢防制、打擊資恐作業1本行以法遵暨法務處洗錢防制科為專責單位運作防制洗錢及打擊資恐事宜,並於105年成立「防制洗錢及打擊資恐委員會」。2延聘勤業眾信聯合會計師事務所為顧問及採用銳利科技(股)公司偕同夏歐科(SIORK)公司之防制洗錢及打擊資恐系統,完成建置本行防制洗錢及打擊資恐制度及國內AML/CFT系統上線。3因應2018年第4季亞太洗錢防制組織(APG)評鑑作業,並落實主管機關對於防制洗錢與打擊資恐機制之監管需求,依據銀行公會頒訂之「銀行防制洗錢及打擊資助恐怖主義注意事項範本,完成建置「防制洗錢及打擊資恐AML系統」。4完成交易監控模組(TMS),針對客戶交易進行監控,對疑似不法及異常交易提供告警訊息,俾利營業單位查證處理後續作業。定期辦理「法令遵循主管業務研討會」,持續強化海外遵法作業1105年上、下半年各舉辦一次「法令遵循主管業務研討會」,內容涵蓋本行法令遵循制度體系架構及法令遵循重要規章之宣導、法遵考核說明、辦理法令遵循自評檢核應注意事項、近期重要法令宣導等,使各單位法令遵循主管對其職責與業務相關法令、法遵規章為持續之認知,以確保有效傳達法令並落實法令遵循制度。2除總行加強聯繫督導海外分行法令遵循辦理情形外,落實在地化、專業化原則,聘任專任法令遵循或洗錢防制人員確認該分行業務和人員法令遵循、洗錢防制作業,並強化海外分行人員之相關資格條件及教育訓練。健全法遵追蹤案件控管機制依「法遵追蹤案件控管機制」就外部有關法令之來文及自行蒐集之法令異動資訊本行需配合辦理者,均列為「法遵追蹤案件」納入控管,105年度列為「法遵追蹤案件」者共計42件,每月就追蹤中之「法遵追蹤案件」依職掌部處填報後續辦理執行情形彙總陳報本行法令遵循主管。在企業社會責任方面積極落實推動企業社會責任,實踐永續經營之價值12015年企業社會責任(CSR)報告書首次委託英國標準協會(BSI)查證並通過驗證,符合全球永續性報告協會GRIG4版指南架構",1,Y
2834,2016,"代表本行落實企業社會責任之行動,已受到國際專業肯定,更可讓社會大眾與利害關係人清楚了解本行對於企業社會責任的理念與作為,進一步落實本行關懷與分享的企業精神。2本行為落實金融友善服務,現行官方網站匯利率查詢服務網頁,於本(1年獲得NCC公共資訊無障礙網頁最高等級AAA標章認證;行動銀行增加身心障礙者「信用卡開卡及掛失」服務功能,以善盡社會責任提升公益形象。持續捐助弱勢團體,積極參與社會公益1連續6年發揮寒冬送暖精神,發動全國各分行訪視轄區弱勢團體,105年共捐助46個弱勢團體,金額新臺幣1,585,000元,以積極參與社會公益。2致力於校園與社區之金融知識宣導活動,推廣正確金融理財觀念,宣導防制金融詐騙教育,奠定深根金融教育之基礎,並榮獲金管會銀行局走入校園與社區金融知識宣導活動獎項。善盡環境保護責任,持續力行節能省碳1連續5年經行政院環保署及台北市政府環保局表揚本行為綠色採購績優單位。2臺北市政府公開表揚本行榮獲ISO50001能源管理系統認證及總行為節能標示大樓,持續節能減碳,本行非屬生產性質行業,對環境衝擊較低,目前僅遵循ISO50001能源管理系統,暫不適用ISO14000環境相關認證之規範。3新北市政府表揚埔墘、蘆洲、錦和、北三重、土城、新店、雙和、化成、板橋、樹林、新莊等11家分行及資訊部林口機房參與節電活動有成,獲頒獎勵。友善職場環境,提升員工福祉權益1推動職業安全衛生管理及友善職業環境,榮獲臺北市政府衛生局優良哺集乳室認證,105年度辦理職場免費接種流感疫苗,並參加台北市政府舉辦之推動社區健康促進活動,獲頒癌症防治績優職場獎及癌症防治最佳夥伴職場獎。2提供總行同仁餐券自動化管理服務,簡化紙本餐券須按月印製、發放、收取等作業流程,改採系統自動發放電子餐券,並以掃描手機QRcode方式進行支付。—四—預算執行情形存款年平均餘額為新台幣12,505億元,達成率102%。放款年平均餘額為新台幣10,124億元,達成率25%。壽險及產險手續費收入為新台幣22億元,達成率146%。—五—財務收支及獲利能力分析105年度決算淨收益257億元,呆帳費用及保證責任準備提存04億元,營業費用193億元,繼續營業單位稅前淨利59億元,較104年成長63%,稅後淨利96億元,資產報酬率(稅後)35%,權益報酬率(稅後)50%,純益率(稅後)15%,稅後每股盈餘87元。105年各項提存前稅前淨利64億元較104年增加58億元,為加強授信風險胃納而提列備抵呆帳04億元,105年稅前淨利59億元較104年增加63億元,主要係因拓展理財業務,致手續費淨收益增加。105年逾期放款比率為43%較104年減少05%,備抵呆帳覆蓋率為263%較104年增加41%。—六—研究發展狀況本行設有專責單位研究產業現況105年共撰寫產業分析報導174篇刊登於本行「行員專屬園地-電子圖書館」,供同仁點閱參考。另不定期邀請產官學界菁英人士演講,以利同仁了解最新產業發展趨勢。配合各項業務發展需要鼓勵創新與專業鼓勵同仁自行創新、研提新金融商品及業務改進方案,以提升本行業務競爭力,105年度行員提案總計採納97件。另定期舉辦業務講習,並提供豐富多樣的數位學習課程,鼓勵員工在職進修,吸收新知,增強員工競爭力並提升專業知識。",1,Y
2836,2016,"本行105年度營業結果國內外金融環境回顧105年,國際間籠罩負利率的陰霾,且英國脫歐公投、美國大選黑天鵝、及恐怖攻擊頻傳下,造成金融市場震盪激烈。國內不動產市場,在央行持續審慎控管措施及國內景氣存有疑慮的影響下,交易量縮減,房價緩跌,住宅貸款與建築貸款成長趨緩。另有,金融法令遵循缺失及自動櫃員機(ATM)驚爆資安漏洞,主管機關對法令遵循及資安的監理,更加嚴謹。本行組織變化情形洗錢防制作業,由業務管理處移撥法令遵循處專責辦理洗錢及資恐風險控管相關作業。營業計畫及經營策略實施成果單位:新台幣/美金億元、%項目年度105年104年增(減)數增(減)比率(%)存款業務2,2432,304放款業務1,7651,764外匯業務(美金)2165手續費收入28082094稅前淨利91424963預算執行情形105年度總存款累計平均餘額2,243億元",0,N
2836,2016,"達成預算目標之15%;放款累計平均餘額1,765億元,達成預算目標之31%;外匯累計承作量21億美元,達成預算目標之02%;手續費收入28億元,達成預算目標之42%;稅前淨利91億元,達成預算目標之169%。財務收支及獲利能力分析105年度較上(1年度決算數,主要增減項目分析如下:單位:新台幣百萬元、%項目105年度104年度增(減)數增(減)比率(%)利息淨收益2,5222,4824061利息以外淨收益788782677淨收益合計3,3103,2644641呆帳費用(3(3營業費用(2,2(2,2313稅前淨利6916424963本期淨利6485915764稅後每股盈餘(元)79720772資產報酬率稅前272403-稅後252203-權益報酬率稅前685315-稅後320923-研究發展狀況持續蒐集分析國內外經濟金融情勢,及國內主要產業動態資料,定期編撰經濟金融及重要產業之分析報告,及不定期就銀行經營相關之重大經濟金融議題與本行授信業務相關之產業撰寫專題報告,俾供業務拓展之參考。",0,N
2837,2016,"謹將本行各項業務過去一年之表現簡述如下:法人金融業務本行秉持成為企業最佳夥伴的核心價值,以客戶為導向建置完整之產品線並發展企業及企業主理財業務;運用授信專案與信用評級篩選目標客戶,持續開發優質企業,以積極拓展跨境貿易、交易型產品業務;加強與重點集團往來,參與國內外聯貸案,掌握結構型融資機會,同步調整收益及客戶結構;同時運用集團區域布局,強化子公司間業務合作深度,提升優質集團滲透度;積極拓展中小企業客群,以提升利差、増加手續費收入。截至105年底,法人金融整體授信餘額為2,050億元,較104年度成長1%。個人金融業務為持續推動消費金融業務成長,本行致力於設計多樣化計息之貸款產品,滿足客戶理財需求;鎖定優質企業,進行客群區隔式定價強化交叉銷售;重新規劃信用卡產品別,以提升每卡消費簽帳金額;運用數位技術,積極拓展收單特約商店;成立社群粉絲專頁,以實質優惠吸引年輕族群業務往來誘因。截至105年底,消費金融授信餘額為829億元,較104年成長7%。本行除透過全台特色據點深化目標客戶的關係管理之外,亦藉由凱基證券引介客戶及企業薪轉戶之業務開發,擴大財富管理客戶基磐;運用金控專業研究團隊",0,N
2837,2016,"提供客戶經濟情勢及金融市場趨勢,協助客戶資產配置。截至105年底,財富管理資產規模為810億元,手續費收益約為22億元,較104年度成長。金融市場業務於嚴密的風險控制下,積極佈建國內外債券與股票等有價證券之中長期投資規模,依據市場狀況,調整投資部位及避險策略,尋求穩定報酬的資產配置;為提供客戶多元化的服務,開發多項衍生性金融商品,以客製化之整合性商品強化客戶關係,同時發展各種產品組合之交易策略並提升金融創新及產品自製能力,並配合各通路,積極發展財富管理、法人客戶、企業主及專業投資人之票債券買賣承銷、金融商品行銷、私人銀行理財及資產管理業務。數位金融業務因應金融環境變化、數位科技的發展與網路世代的崛起,繼開發TSM手機信用卡、行動金融卡、mPOS行動刷卡機後,於105年與台灣行動支付再度合作,參與首波HCE手機信用卡服務,發卡量亦領先市場;另因應信用卡代碼化(Tokenization)趨勢,未來將依業務策略開發適用各類手機組態之信用卡,另亦規劃繳費平台,以利延伸金融服務應用,提供客戶便利且安全的行動支付體驗;本行行動支付業務已連續兩年獲得財金資訊公司頒發年度最佳創新卓越獎,以及榮獲萬事達卡國際組織頒發BestMobileInnovationoftheYear2016。",0,N
